module,type,name,res_id,src,value,comments
web,code,addons/web/static/src/js/widgets/domain_selector.js,26,not in,,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,672,not set (false),,openerp-web
web,code,addons/web/static/src/xml/base.xml,653,of the following rules:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,668,of:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,725,or,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1093,or,,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,29,parent of,,openerp-web
web,code,addons/web/static/src/xml/base.xml,609,record(s),,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,41,remaining),,openerp-web
web,code,addons/web/static/src/xml/base.xml,734,set,,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,672,set (true),,openerp-web
web_diagram,code,addons/web_diagram/static/src/js/diagram_controller.js,73,Activity,,openerp-web
web_diagram,code,addons/web_diagram/static/src/js/diagram_controller.js,160,Activity,,openerp-web
web_diagram,code,addons/web_diagram/static/src/js/diagram_controller.js,192,Are you sure you want to remove this node ? This will remove its connected transitions as well.,,openerp-web
web_diagram,code,addons/web_diagram/static/src/js/diagram_controller.js,172,Are you sure you want to remove this transition?,,openerp-web
web_diagram,code,addons/web_diagram/static/src/js/diagram_controller.js,73,Create:,,openerp-web
web_diagram,code,addons/web_diagram/static/src/js/diagram_controller.js,110,Create:,,openerp-web
web_diagram,code,addons/web_diagram/static/src/js/diagram_view.js,16,Diagram,,openerp-web
web_diagram,code,addons/web_diagram/static/src/xml/base_diagram.xml,5,New Node,,openerp-web
web_diagram,code,addons/web_diagram/static/src/js/diagram_controller.js,143,Open:,,openerp-web
web_diagram,code,addons/web_diagram/static/src/js/diagram_controller.js,160,Open:,,openerp-web
web_diagram,code,addons/web_diagram/static/src/js/diagram_controller.js,110,Transition,,openerp-web
web_diagram,code,addons/web_diagram/static/src/js/diagram_controller.js,143,Transition,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,194,(URL or Embed),,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,950,"(YouTube, Vimeo, Vine, Instagram, DailyMotion or Youku)",,openerp-web
web_editor,model,"ir.ui.view,arch_db",web_editor.colorpicker,25% Black,,
web_editor,model,"ir.ui.view,arch_db",web_editor.colorpicker,25% White,,
web_editor,model,"ir.ui.view,arch_db",web_editor.colorpicker,50% Black,,
web_editor,model,"ir.ui.view,arch_db",web_editor.colorpicker,50% White,,
web_editor,model,"ir.ui.view,arch_db",web_editor.colorpicker,75% Black,,
web_editor,model,"ir.ui.view,arch_db",web_editor.colorpicker,75% White,,
web_editor,model,"ir.ui.view,arch_db",web_editor.snippets,"<i class=""fa fa-th-large""/> First Panel",,
web_editor,code,addons/web_editor/static/src/js/widgets/ace.js,574,A server error occured. Please check you correctly signed in and that the file you are saving is well-formed.,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,199,Accepts,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1002,Action,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,114,Add,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,111,Add an image URL,,openerp-web
web_editor,model,"ir.ui.view,arch_db",web_editor.snippets,Add blocks,,
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,984,Align center,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,983,Align left,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,985,Align right,,openerp-web
web_editor,model,"ir.ui.view,arch_db",web_editor.colorpicker,Alpha,,
web_editor,code,addons/web_editor/static/src/xml/editor.xml,99,Alternate Upload,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,320,Assign a focal point that will always be visible,,openerp-web
web_editor,model,"ir.model.fields,field_description",web_editor.field_ir_attachment_local_url,Attachment URL,,
web_editor,code,addons/web_editor/static/src/xml/snippets.xml,11,Auto size,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,207,Autoplay,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,991,Background Color,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/snippets.xml,32,Background Color,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/snippets.options.js,1030,Background Image Sizing,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,359,Background height,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,369,Background position,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,391,Background repeat,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,347,Background size,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,350,Background width,,openerp-web
web_editor,model,"ir.ui.view,arch_db",web_editor.colorpicker,Beta,,
web_editor,model,"ir.ui.view,arch_db",web_editor.colorpicker,Black,,
web_editor,code,addons/web_editor/static/src/js/editor/snippets.editor.js,220,Block,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,911,Bold,,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/ace.js,832,Careful !,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,95,Center,,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/widgets.js,56,Change media description and tooltip,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1000,Close,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/translator.js,56,Close,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/ace.xml,30,Close,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,962,Code,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,977,Code View,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,270,Color,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/snippets.editor.js,218,Column,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,61,Common colors,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,315,Contain,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/translator.xml,7,Content to translate,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,195,Copy-paste your URL or embed code here,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,314,Cover,,openerp-web
web_editor,model,"ir.model.fields,field_description",web_editor.field_web_editor_converter_test_sub_create_uid,Created by,,
web_editor,model,"ir.model.fields,field_description",web_editor.field_web_editor_converter_test_sub_create_date,Created on,,
web_editor,code,addons/web_editor/static/src/xml/editor.xml,316,Custom,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/snippets.xml,19,Customize,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,199,Dailymotion,,openerp-web
web_editor,model,"ir.ui.view,arch_db",web_editor.colorpicker,Danger,,
web_editor,code,addons/web_editor/static/src/js/editor/summernote.js,2048,Default,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,392,Define if/how the background image will be repeated,,openerp-web
web_editor,model,"ir.ui.view,arch_db",web_editor.colorpicker,Delta,,
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,165,Description,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,34,Description (alt tag),,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/snippets.options.js,1034,Discard,,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/widgets.js,25,Discard,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,12,Discard,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,140,Discard,,openerp-web
web_editor,model,"ir.model.fields,field_description",web_editor.field_web_editor_converter_test_sub_display_name,Display Name,,
web_editor,code,addons/web_editor/static/src/xml/editor.xml,51,Document,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1004,Document Style,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,888,Double-click to edit,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,931,Drag an image here,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/snippets.xml,22,Drag to Move,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/snippets.xml,23,Duplicate Container,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,151,Edit,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,940,Edit,,openerp-web
web_editor,model,"ir.ui.view,arch_db",web_editor.colorpicker,Epsilon,,
web_editor,code,addons/web_editor/static/src/js/widgets/ace.js,97,Expected ,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,262,Extra Small,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,923,File / Image,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/snippets.xml,12,Fixed size,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,928,Float Left,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,930,Float None,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,929,Float Right,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,992,Font Color,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,919,Font Family,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,920,Font Size,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/ace.xml,37,Format,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,976,Full Screen,,openerp-web
web_editor,model,"ir.ui.view,arch_db",web_editor.colorpicker,Gamma,,
web_editor,model,"ir.ui.view,arch_db",web_editor.colorpicker,Gray,,
web_editor,model,"ir.ui.view,arch_db",web_editor.colorpicker,Gray Dark,,
web_editor,model,"ir.ui.view,arch_db",web_editor.colorpicker,Gray Darker,,
web_editor,model,"ir.ui.view,arch_db",web_editor.colorpicker,Gray Light,,
web_editor,model,"ir.ui.view,arch_db",web_editor.colorpicker,Gray Lighter,,
web_editor,model,"ir.model,name",web_editor.model_ir_http,HTTP routing,,
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,963,Header 1,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,964,Header 2,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,965,Header 3,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,966,Header 4,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,967,Header 5,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,968,Header 6,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,975,Help,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/translator.xml,5,Here are the visuals used to help you translate efficiently:,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,224,Hide Dailymotion logo,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,221,Hide Youtube logo,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,218,Hide fullscreen button,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,215,Hide player controls,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,227,Hide sharing button,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,372,Horizontal,,openerp-web
web_editor,model,"ir.model.fields,field_description",web_editor.field_web_editor_converter_test_sub_id,ID,,
web_editor,code,addons/web_editor/static/src/js/editor/editor.js,125,"If you discard the current edition, all unsaved changes will be lost. You can cancel to return to the edition mode.",,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/ace.js,831,"If you reset this file, all your customizations will be lost as it will be reverted to the default file.",,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,50,Image,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,933,Image URL,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/translator.xml,10,"In this mode, you can only translate texts. To change the structure of the page, you must edit the master page.
        Each modification on the master page is automatically applied to all translated versions.",,openerp-web
web_editor,code,addons/web_editor/static/src/xml/ace.xml,23,Include All LESS Files,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/ace.xml,17,Include Asset Bundles,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,982,Indent,,openerp-web
web_editor,model,"ir.ui.view,arch_db",web_editor.colorpicker,Info,,
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,956,Insert Horizontal Rule,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,924,Insert Image,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,938,Insert Link,,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,948,Insert Video,,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,199,Instagram,,openerp-web
